Date,Hour,Latitude,Longitude,Magnitude,Depth,Location,Area
2020/04/10,20:50:10,38.4243,39.3988,1.9,11.8,Elazığ,Doğu Anadolu Bölgesi
2020/04/10,19:10:45,38.6310,43.5715,1.8,11.5,Van,Doğu Anadolu Bölgesi
2020/04/10,18:52:39,38.4117,38.9850,1.9,5.1,Elazığ,Doğu Anadolu Bölgesi
2020/04/10,18:52:01,39.0827,27.8663,1.7,3.5,Manisa,Ege Bölgesi
2020/04/10,18:38:32,34.9487,27.9280,3.1,5.0,Mersin,Akdeniz Bölgesi
2020/04/10,17:00:26,37.2387,28.1078,1.5,0.0,Muğla,Ege Bölgesi
2020/04/10,16:48:42,37.4263,29.3295,1.4,21.6,Denizli,Ege Bölgesi
2020/04/10,15:31:12,38.6990,33.8855,1.4,4.3,Aksaray,İç Anadolu Bölgesi
2020/04/10,15:17:06,39.7103,30.7085,1.6,0.0,Yörükkaracaören,İç Anadolu Bölgesi
2020/04/10,15:12:37,38.2778,39.1982,2.0,2.7,Diyarbakır,Güneydoğu Anadolu Bölgesi
2020/04/10,15:04:14,38.2060,30.6898,1.5,4.8,Isparta,Akdeniz Bölgesi
2020/04/10,14:54:44,40.8167,28.0630,2.4,5.1,Marmara Denizi,Marmara Bölgesi
2020/04/10,14:39:23,38.4507,34.1185,1.9,5.4,Aksaray,İç Anadolu Bölgesi
2020/04/10,14:22:49,38.4572,39.2662,1.8,8.1,Elazığ,Doğu Anadolu Bölgesi
2020/04/10,14:09:25,36.1088,33.5327,1.3,0.0,Mersin,Akdeniz Bölgesi
2020/04/10,13:57:03,38.4103,38.8042,2.0,2.2,Malatya,Doğu Anadolu Bölgesi
2020/04/10,13:55:37,38.4197,39.1522,1.0,5.0,Elazığ,Doğu Anadolu Bölgesi
2020/04/10,13:48:41,37.1297,28.6525,1.6,17.9,Muğla,Ege Bölgesi
2020/04/10,13:12:30,40.8295,28.0510,2.4,5.0,Marmara Denizi,Marmara Bölgesi
2020/04/10,12:29:21,38.9972,27.8277,2.2,11.1,Manisa,Ege Bölgesi
2020/04/10,12:28:24,40.8307,28.0460,2.1,5.4,Marmara Denizi,Marmara Bölgesi
2020/04/10,12:20:41,37.0650,35.9512,1.9,15.6,Adana,Akdeniz Bölgesi
2020/04/10,12:05:38,38.9650,26.7017,2.0,18.5,İzmir,Ege Bölgesi
2020/04/10,11:59:25,38.4093,39.2042,0.8,3.5,Elazığ,Doğu Anadolu Bölgesi
2020/04/10,11:58:08,38.5157,39.3612,1.1,10.8,Elazığ,Doğu Anadolu Bölgesi
2020/04/10,11:50:32,37.5855,29.3288,1.1,0.0,Denizli,Ege Bölgesi
2020/04/10,11:40:26,38.8745,43.3562,2.3,5.0,Van,Doğu Anadolu Bölgesi
2020/04/10,10:18:31,38.2372,38.7775,1.8,9.2,Malatya,Doğu Anadolu Bölgesi
2020/04/10,10:03:29,38.8472,28.0602,1.9,1.5,Manisa,Ege Bölgesi
2020/04/10,09:10:01,37.0005,37.0618,1.4,12.6,Gaziantep,Güneydoğu Anadolu Bölgesi
2020/04/10,08:42:27,35.1235,27.8017,3.7,7.3,Mersin,Akdeniz Bölgesi
